Instance,StratType,Token1,Token2,Token3,SingleOrderLot,MaxPositionLot,Spread,Reserved1,Reserved2,Reserved3,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,SymbolName,StrikePrice,Expiry
64,2,52539,68835,68834,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,16500,NEXT_MONTH
64,1,52539,87925,87924,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,16750,NEXT_MONTH
64,2,52539,87925,87924,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,16750,NEXT_MONTH
64,1,52539,68837,68836,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,17000,NEXT_MONTH
64,2,52539,68837,68836,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,17000,NEXT_MONTH
64,1,52539,87927,87926,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,17250,NEXT_MONTH
64,2,52539,87927,87926,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,17250,NEXT_MONTH
64,1,52539,69107,69106,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,17500,NEXT_MONTH
64,2,52539,69107,69106,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,17500,NEXT_MONTH
64,1,52539,87929,87928,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,17750,NEXT_MONTH
64,2,52539,87929,87928,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,17750,NEXT_MONTH
64,1,52539,69109,69108,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,18000,NEXT_MONTH
64,2,52539,69109,69108,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,18000,NEXT_MONTH
64,1,52539,88344,87930,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,18250,NEXT_MONTH
64,2,52539,88344,87930,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,18250,NEXT_MONTH
64,1,52539,69111,69110,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,18500,NEXT_MONTH
64,2,52539,69111,69110,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,18500,NEXT_MONTH
64,1,52539,88413,88345,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,18750,NEXT_MONTH
64,2,52539,88413,88345,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,18750,NEXT_MONTH
64,1,52539,69114,69112,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,19000,NEXT_MONTH
64,2,52539,69114,69112,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,19000,NEXT_MONTH
64,1,52539,88415,88414,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,19250,NEXT_MONTH
64,2,52539,88415,88414,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,19250,NEXT_MONTH
64,1,52539,69116,69115,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,19500,NEXT_MONTH
64,2,52539,69116,69115,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,19500,NEXT_MONTH
64,1,52539,88417,88416,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,19750,NEXT_MONTH
64,2,52539,88417,88416,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,19750,NEXT_MONTH
64,1,52539,69118,69117,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,20000,NEXT_MONTH
64,2,52539,69118,69117,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,20000,NEXT_MONTH
64,1,52539,88419,88418,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,20250,NEXT_MONTH
64,2,52539,88419,88418,1,1,2,0,0,0,0,0,0,0,0,HINDALCO,20250,NEXT_MONTH
