Instance,StratType,Token1,Token2,Token3,SingleOrderLot,MaxPositionLot,Spread,Reserved1,Reserved2,Reserved3,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,SymbolName,StrikePrice,Expiry
1,2,45125,41088,41087,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2790000,NEXT_MONTH
1,1,45125,41107,41095,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2800000,NEXT_MONTH
1,2,45125,41107,41095,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2800000,NEXT_MONTH
1,1,45125,41467,41466,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2810000,NEXT_MONTH
1,2,45125,41467,41466,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2810000,NEXT_MONTH
1,1,45125,45163,45162,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2820000,NEXT_MONTH
1,2,45125,45163,45162,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2820000,NEXT_MONTH
1,1,45125,48148,48147,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2830000,NEXT_MONTH
1,2,45125,48148,48147,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2830000,NEXT_MONTH
1,1,45125,48150,48149,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2840000,NEXT_MONTH
1,2,45125,48150,48149,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2840000,NEXT_MONTH
1,1,45125,48154,48153,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2850000,NEXT_MONTH
1,2,45125,48154,48153,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2850000,NEXT_MONTH
1,1,45125,48158,48157,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2860000,NEXT_MONTH
1,2,45125,48158,48157,1,500,2,0,0,0,0,0,0,0,0,BANKNIFTY,2860000,NEXT_MONTH
1,1,45350,42023,42020,1,500,2,0,0,0,0,0,0,0,0,CANBK,12000,NEXT_MONTH
1,2,45350,42023,42020,1,500,2,0,0,0,0,0,0,0,0,CANBK,12000,NEXT_MONTH
1,1,45350,54687,54686,1,500,2,0,0,0,0,0,0,0,0,CANBK,13000,NEXT_MONTH
1,2,45350,54687,54686,1,500,2,0,0,0,0,0,0,0,0,CANBK,13000,NEXT_MONTH
1,1,45350,54689,54688,1,500,2,0,0,0,0,0,0,0,0,CANBK,14000,NEXT_MONTH
1,2,45350,54689,54688,1,500,2,0,0,0,0,0,0,0,0,CANBK,14000,NEXT_MONTH
1,1,45350,54691,54690,1,500,2,0,0,0,0,0,0,0,0,CANBK,15000,NEXT_MONTH
1,2,45350,54691,54690,1,500,2,0,0,0,0,0,0,0,0,CANBK,15000,NEXT_MONTH
1,1,45350,54693,54692,1,500,2,0,0,0,0,0,0,0,0,CANBK,16000,NEXT_MONTH
1,2,45350,54693,54692,1,500,2,0,0,0,0,0,0,0,0,CANBK,16000,NEXT_MONTH
1,1,45350,54723,54717,1,500,2,0,0,0,0,0,0,0,0,CANBK,17000,NEXT_MONTH
1,2,45350,54723,54717,1,500,2,0,0,0,0,0,0,0,0,CANBK,17000,NEXT_MONTH
1,1,45350,54729,54724,1,500,2,0,0,0,0,0,0,0,0,CANBK,18000,NEXT_MONTH
1,2,45350,54729,54724,1,500,2,0,0,0,0,0,0,0,0,CANBK,18000,NEXT_MONTH
1,1,45350,54731,54730,1,500,2,0,0,0,0,0,0,0,0,CANBK,19000,NEXT_MONTH
1,2,45350,54731,54730,1,500,2,0,0,0,0,0,0,0,0,CANBK,19000,NEXT_MONTH
1,1,45350,54733,54732,1,500,2,0,0,0,0,0,0,0,0,CANBK,20000,NEXT_MONTH
1,2,45350,54733,54732,1,500,2,0,0,0,0,0,0,0,0,CANBK,20000,NEXT_MONTH
1,1,45350,54735,54734,1,500,2,0,0,0,0,0,0,0,0,CANBK,21000,NEXT_MONTH
1,2,45350,54735,54734,1,500,2,0,0,0,0,0,0,0,0,CANBK,21000,NEXT_MONTH
1,1,45350,54737,54736,1,500,2,0,0,0,0,0,0,0,0,CANBK,22000,NEXT_MONTH
1,2,45350,54737,54736,1,500,2,0,0,0,0,0,0,0,0,CANBK,22000,NEXT_MONTH
1,1,45350,54739,54738,1,500,2,0,0,0,0,0,0,0,0,CANBK,23000,NEXT_MONTH
1,2,45350,54739,54738,1,500,2,0,0,0,0,0,0,0,0,CANBK,23000,NEXT_MONTH
1,1,45350,54747,54740,1,500,2,0,0,0,0,0,0,0,0,CANBK,24000,NEXT_MONTH
1,2,45350,54747,54740,1,500,2,0,0,0,0,0,0,0,0,CANBK,24000,NEXT_MONTH
1,1,45350,54749,54748,1,500,2,0,0,0,0,0,0,0,0,CANBK,25000,NEXT_MONTH
1,2,45350,54749,54748,1,500,2,0,0,0,0,0,0,0,0,CANBK,25000,NEXT_MONTH
1,1,45350,54755,54750,1,500,2,0,0,0,0,0,0,0,0,CANBK,26000,NEXT_MONTH
1,2,45350,54755,54750,1,500,2,0,0,0,0,0,0,0,0,CANBK,26000,NEXT_MONTH
1,1,45350,54757,54756,1,500,2,0,0,0,0,0,0,0,0,CANBK,27000,NEXT_MONTH
1,2,45350,54757,54756,1,500,2,0,0,0,0,0,0,0,0,CANBK,27000,NEXT_MONTH
1,1,45350,54761,54758,1,500,2,0,0,0,0,0,0,0,0,CANBK,28000,NEXT_MONTH
1,2,45350,54761,54758,1,500,2,0,0,0,0,0,0,0,0,CANBK,28000,NEXT_MONTH
1,1,45350,54763,54762,1,500,2,0,0,0,0,0,0,0,0,CANBK,29000,NEXT_MONTH
1,2,45350,54763,54762,1,500,2,0,0,0,0,0,0,0,0,CANBK,29000,NEXT_MONTH
1,1,45350,54767,54764,1,500,2,0,0,0,0,0,0,0,0,CANBK,30000,NEXT_MONTH
1,2,45350,54767,54764,1,500,2,0,0,0,0,0,0,0,0,CANBK,30000,NEXT_MONTH
1,1,45350,54798,54768,1,500,2,0,0,0,0,0,0,0,0,CANBK,31000,NEXT_MONTH
1,2,45350,54798,54768,1,500,2,0,0,0,0,0,0,0,0,CANBK,31000,NEXT_MONTH
1,1,45350,54800,54799,1,500,2,0,0,0,0,0,0,0,0,CANBK,32000,NEXT_MONTH
1,2,45350,54800,54799,1,500,2,0,0,0,0,0,0,0,0,CANBK,32000,NEXT_MONTH
1,1,45350,54802,54801,1,500,2,0,0,0,0,0,0,0,0,CANBK,33000,NEXT_MONTH
