Instance,StratType,Token1,Token2,Token3,Token4,SingleOrderLot,MaxPositionLot,TokenWiseSpread,Reserved1,Reserved2,Reserved3,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,PortName
1,12,49925,38037,38045,49924,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10350-9000 (SP)
1,11,49925,49806,49815,49924,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10350-9050 (LP)
1,12,49925,49806,49815,49924,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10350-9050 (SP)
1,11,49925,35229,35232,49924,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10350-9100 (LP)
1,12,49925,35229,35232,49924,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10350-9100 (SP)
1,11,49925,49816,49827,49924,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10350-9150 (LP)
1,12,49925,49816,49827,49924,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10350-9150 (SP)
1,11,49925,38763,38764,49924,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10350-9200 (LP)
1,12,49925,38763,38764,49924,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10350-9200 (SP)
1,11,49925,49828,49845,49924,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10350-9250 (LP)
1,12,49925,49828,49845,49924,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10350-9250 (SP)
1,11,49925,38505,38506,49924,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10350-9300 (LP)
1,12,49925,38505,38506,49924,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10350-9300 (SP)
1,11,49925,49846,49855,49924,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10350-9350 (LP)
1,12,49925,49846,49855,49924,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10350-9350 (SP)
1,11,49925,39374,39375,49924,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10350-9400 (LP)
1,12,49925,39374,39375,49924,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10350-9400 (SP)
1,11,49925,49856,49859,49924,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10350-9450 (LP)
1,12,49925,49856,49859,49924,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10350-9450 (SP)
1,11,49925,41520,41521,49924,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10350-9500 (LP)
1,12,49925,41520,41521,49924,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10350-9500 (SP)
1,11,49925,49863,49870,49924,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10350-9550 (LP)
1,12,49925,49863,49870,49924,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10350-9550 (SP)
1,11,49925,45726,45727,49924,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10350-9600 (LP)
1,12,49925,45726,45727,49924,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10350-9600 (SP)
1,11,49925,49871,49872,49924,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10350-9650 (LP)
1,12,49925,49871,49872,49924,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10350-9650 (SP)
1,11,49925,38997,38998,49924,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10350-9700 (LP)
1,12,49925,38997,38998,49924,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10350-9700 (SP)
1,11,49925,49873,49884,49924,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10350-9750 (LP)
1,12,49925,49873,49884,49924,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10350-9750 (SP)
1,11,49925,61460,61461,49924,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10350-9800 (LP)
1,12,49925,61460,61461,49924,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10350-9800 (SP)
1,11,49925,49885,49889,49924,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10350-9850 (LP)
1,12,49925,49885,49889,49924,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10350-9850 (SP)
1,11,49925,39129,39130,49924,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10350-9900 (LP)
1,12,49925,39129,39130,49924,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10350-9900 (SP)
1,11,42812,38037,38045,42811,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10400-9000 (LP)
1,12,42812,38037,38045,42811,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10400-9000 (SP)
1,11,42812,49806,49815,42811,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10400-9050 (LP)
1,12,42812,49806,49815,42811,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10400-9050 (SP)
1,11,42812,35229,35232,42811,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10400-9100 (LP)
1,12,42812,35229,35232,42811,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10400-9100 (SP)
1,11,42812,49816,49827,42811,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10400-9150 (LP)
1,12,42812,49816,49827,42811,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10400-9150 (SP)
1,11,42812,38763,38764,42811,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10400-9200 (LP)
1,12,42812,38763,38764,42811,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10400-9200 (SP)
1,11,42812,49828,49845,42811,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10400-9250 (LP)
1,12,42812,49828,49845,42811,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10400-9250 (SP)
1,11,42812,38505,38506,42811,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10400-9300 (LP)
1,12,42812,38505,38506,42811,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10400-9300 (SP)
1,11,42812,49846,49855,42811,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10400-9350 (LP)
1,12,42812,49846,49855,42811,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10400-9350 (SP)
1,11,42812,39374,39375,42811,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10400-9400 (LP)
1,12,42812,39374,39375,42811,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10400-9400 (SP)
1,11,42812,49856,49859,42811,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10400-9450 (LP)
1,12,42812,49856,49859,42811,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10400-9450 (SP)
1,11,42812,41520,41521,42811,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10400-9500 (LP)
1,12,42812,41520,41521,42811,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10400-9500 (SP)
1,11,42812,49863,49870,42811,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10400-9550 (LP)
1,12,42812,49863,49870,42811,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10400-9550 (SP)
1,11,42812,45726,45727,42811,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10400-9600 (LP)
1,12,42812,45726,45727,42811,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10400-9600 (SP)
1,11,42812,49871,49872,42811,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10400-9650 (LP)
1,12,42812,49871,49872,42811,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10400-9650 (SP)
1,11,42812,38997,38998,42811,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10400-9700 (LP)
1,12,42812,38997,38998,42811,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10400-9700 (SP)
1,11,42812,49873,49884,42811,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10400-9750 (LP)
1,12,42812,49873,49884,42811,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10400-9750 (SP)
1,11,42812,61460,61461,42811,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10400-9800 (LP)
1,12,42812,61460,61461,42811,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10400-9800 (SP)
1,11,42812,49885,49889,42811,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10400-9850 (LP)
1,12,42812,49885,49889,42811,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10400-9850 (SP)
1,11,42812,39129,39130,42811,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10400-9900 (LP)
1,12,42812,39129,39130,42811,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10400-9900 (SP)
1,11,49931,38037,38045,49930,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10450-9000 (LP)
1,12,49931,38037,38045,49930,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10450-9000 (SP)
1,11,49931,49806,49815,49930,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10450-9050 (LP)
1,12,49931,49806,49815,49930,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10450-9050 (SP)
1,11,49931,35229,35232,49930,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10450-9100 (LP)
1,12,49931,35229,35232,49930,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10450-9100 (SP)
1,11,49931,49816,49827,49930,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10450-9150 (LP)
1,12,49931,49816,49827,49930,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10450-9150 (SP)
1,11,49931,38763,38764,49930,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10450-9200 (LP)
1,12,49931,38763,38764,49930,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10450-9200 (SP)
1,11,49931,49828,49845,49930,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10450-9250 (LP)
1,12,49931,49828,49845,49930,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10450-9250 (SP)
1,11,49931,38505,38506,49930,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10450-9300 (LP)
1,12,49931,38505,38506,49930,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10450-9300 (SP)
1,11,49931,49846,49855,49930,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10450-9350 (LP)
1,12,49931,49846,49855,49930,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10450-9350 (SP)
1,11,49931,39374,39375,49930,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10450-9400 (LP)
1,12,49931,39374,39375,49930,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10450-9400 (SP)
1,11,49931,49856,49859,49930,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10450-9450 (LP)
1,12,49931,49856,49859,49930,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10450-9450 (SP)
1,11,49931,41520,41521,49930,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10450-9500 (LP)
1,12,49931,41520,41521,49930,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10450-9500 (SP)
1,11,49931,49863,49870,49930,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10450-9550 (LP)
1,12,49931,49863,49870,49930,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10450-9550 (SP)
1,11,49931,45726,45727,49930,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10450-9600 (LP)
1,12,49931,45726,45727,49930,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10450-9600 (SP)
1,11,49931,49871,49872,49930,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10450-9650 (LP)
1,12,49931,49871,49872,49930,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10450-9650 (SP)
1,11,49931,38997,38998,49930,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10450-9700 (LP)
1,12,49931,38997,38998,49930,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10450-9700 (SP)
1,11,49931,49873,49884,49930,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10450-9750 (LP)
1,12,49931,49873,49884,49930,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10450-9750 (SP)
1,11,49931,61460,61461,49930,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10450-9800 (LP)
1,12,49931,61460,61461,49930,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10450-9800 (SP)
1,11,49931,49885,49889,49930,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10450-9850 (LP)
1,12,49931,49885,49889,49930,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10450-9850 (SP)
1,11,49931,39129,39130,49930,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10450-9900 (LP)
1,12,49931,39129,39130,49930,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10450-9900 (SP)
1,11,36170,38037,38045,36169,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10500-9000 (LP)
1,12,36170,38037,38045,36169,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10500-9000 (SP)
1,11,36170,49806,49815,36169,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10500-9050 (LP)
1,12,36170,49806,49815,36169,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10500-9050 (SP)
1,11,36170,35229,35232,36169,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10500-9100 (LP)
1,12,36170,35229,35232,36169,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10500-9100 (SP)
1,11,36170,49816,49827,36169,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10500-9150 (LP)
1,12,36170,49816,49827,36169,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10500-9150 (SP)
1,11,36170,38763,38764,36169,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10500-9200 (LP)
1,12,36170,38763,38764,36169,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10500-9200 (SP)
1,11,36170,49828,49845,36169,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10500-9250 (LP)
1,12,36170,49828,49845,36169,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10500-9250 (SP)
1,11,36170,38505,38506,36169,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10500-9300 (LP)
1,12,36170,38505,38506,36169,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10500-9300 (SP)
1,11,36170,49846,49855,36169,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10500-9350 (LP)
1,12,36170,49846,49855,36169,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10500-9350 (SP)
1,11,36170,39374,39375,36169,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10500-9400 (LP)
1,12,36170,39374,39375,36169,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10500-9400 (SP)
1,11,36170,49856,49859,36169,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10500-9450 (LP)
1,12,36170,49856,49859,36169,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10500-9450 (SP)
1,11,36170,41520,41521,36169,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10500-9500 (LP)
1,12,36170,41520,41521,36169,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10500-9500 (SP)
1,11,36170,49863,49870,36169,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10500-9550 (LP)
1,12,36170,49863,49870,36169,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10500-9550 (SP)
1,11,36170,45726,45727,36169,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10500-9600 (LP)
1,12,36170,45726,45727,36169,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10500-9600 (SP)
1,11,36170,49871,49872,36169,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10500-9650 (LP)
1,12,36170,49871,49872,36169,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10500-9650 (SP)
1,11,36170,38997,38998,36169,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10500-9700 (LP)
1,12,36170,38997,38998,36169,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10500-9700 (SP)
1,11,36170,49873,49884,36169,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10500-9750 (LP)
1,12,36170,49873,49884,36169,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10500-9750 (SP)
1,11,36170,61460,61461,36169,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10500-9800 (LP)
1,12,36170,61460,61461,36169,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10500-9800 (SP)
1,11,36170,49885,49889,36169,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10500-9850 (LP)
1,12,36170,49885,49889,36169,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10500-9850 (SP)
1,11,36170,39129,39130,36169,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10500-9900 (LP)
1,12,36170,39129,39130,36169,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10500-9900 (SP)
1,11,49933,38037,38045,49932,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10550-9000 (LP)
1,12,49933,38037,38045,49932,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10550-9000 (SP)
1,11,49933,49806,49815,49932,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10550-9050 (LP)
1,12,49933,49806,49815,49932,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10550-9050 (SP)
1,11,49933,35229,35232,49932,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10550-9100 (LP)
1,12,49933,35229,35232,49932,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10550-9100 (SP)
1,11,49933,49816,49827,49932,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10550-9150 (LP)
1,12,49933,49816,49827,49932,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10550-9150 (SP)
1,11,49933,38763,38764,49932,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10550-9200 (LP)
1,12,49933,38763,38764,49932,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10550-9200 (SP)
1,11,49933,49828,49845,49932,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10550-9250 (LP)
1,12,49933,49828,49845,49932,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10550-9250 (SP)
1,11,49933,38505,38506,49932,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10550-9300 (LP)
1,12,49933,38505,38506,49932,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10550-9300 (SP)
1,11,49933,49846,49855,49932,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10550-9350 (LP)
1,12,49933,49846,49855,49932,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10550-9350 (SP)
1,11,49933,39374,39375,49932,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10550-9400 (LP)
1,12,49933,39374,39375,49932,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10550-9400 (SP)
1,11,49933,49856,49859,49932,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10550-9450 (LP)
1,12,49933,49856,49859,49932,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10550-9450 (SP)
1,11,49933,41520,41521,49932,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10550-9500 (LP)
1,12,49933,41520,41521,49932,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10550-9500 (SP)
1,11,49933,49863,49870,49932,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10550-9550 (LP)
1,12,49933,49863,49870,49932,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10550-9550 (SP)
1,11,49933,45726,45727,49932,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10550-9600 (LP)
1,12,49933,45726,45727,49932,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10550-9600 (SP)
1,11,49933,49871,49872,49932,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10550-9650 (LP)
1,12,49933,49871,49872,49932,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10550-9650 (SP)
1,11,49933,38997,38998,49932,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10550-9700 (LP)
1,12,49933,38997,38998,49932,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10550-9700 (SP)
1,11,49933,49873,49884,49932,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10550-9750 (LP)
1,12,49933,49873,49884,49932,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10550-9750 (SP)
1,11,49933,61460,61461,49932,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10550-9800 (LP)
1,12,49933,61460,61461,49932,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10550-9800 (SP)
1,11,49933,49885,49889,49932,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10550-9850 (LP)
1,12,49933,49885,49889,49932,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10550-9850 (SP)
1,11,49933,39129,39130,49932,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10550-9900 (LP)
1,12,49933,39129,39130,49932,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10550-9900 (SP)
1,11,38199,38037,38045,38198,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10600-9000 (LP)
1,12,38199,38037,38045,38198,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10600-9000 (SP)
1,11,38199,49806,49815,38198,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10600-9050 (LP)
1,12,38199,49806,49815,38198,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10600-9050 (SP)
1,11,38199,35229,35232,38198,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10600-9100 (LP)
1,12,38199,35229,35232,38198,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10600-9100 (SP)
1,11,38199,49816,49827,38198,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10600-9150 (LP)
1,12,38199,49816,49827,38198,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10600-9150 (SP)
1,11,38199,38763,38764,38198,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10600-9200 (LP)
1,12,38199,38763,38764,38198,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10600-9200 (SP)
1,11,38199,49828,49845,38198,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10600-9250 (LP)
1,12,38199,49828,49845,38198,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10600-9250 (SP)
1,11,38199,38505,38506,38198,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10600-9300 (LP)
1,12,38199,38505,38506,38198,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10600-9300 (SP)
1,11,38199,49846,49855,38198,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10600-9350 (LP)
1,12,38199,49846,49855,38198,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10600-9350 (SP)
1,11,38199,39374,39375,38198,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10600-9400 (LP)
1,12,38199,39374,39375,38198,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10600-9400 (SP)
1,11,38199,49856,49859,38198,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10600-9450 (LP)
1,12,38199,49856,49859,38198,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10600-9450 (SP)
1,11,38199,41520,41521,38198,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10600-9500 (LP)
1,12,38199,41520,41521,38198,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10600-9500 (SP)
1,11,38199,49863,49870,38198,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10600-9550 (LP)
1,12,38199,49863,49870,38198,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10600-9550 (SP)
1,11,38199,45726,45727,38198,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10600-9600 (LP)
1,12,38199,45726,45727,38198,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10600-9600 (SP)
1,11,38199,49871,49872,38198,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10600-9650 (LP)
1,12,38199,49871,49872,38198,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10600-9650 (SP)
1,11,38199,38997,38998,38198,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10600-9700 (LP)
1,12,38199,38997,38998,38198,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10600-9700 (SP)
1,11,38199,49873,49884,38198,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10600-9750 (LP)
1,12,38199,49873,49884,38198,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10600-9750 (SP)
1,11,38199,61460,61461,38198,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10600-9800 (LP)
1,12,38199,61460,61461,38198,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10600-9800 (SP)
1,11,38199,49885,49889,38198,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10600-9850 (LP)
1,12,38199,49885,49889,38198,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10600-9850 (SP)
1,11,38199,39129,39130,38198,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10600-9900 (LP)
1,12,38199,39129,39130,38198,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10600-9900 (SP)
1,11,49935,38037,38045,49934,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10650-9000 (LP)
1,12,49935,38037,38045,49934,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10650-9000 (SP)
1,11,49935,49806,49815,49934,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10650-9050 (LP)
1,12,49935,49806,49815,49934,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10650-9050 (SP)
1,11,49935,35229,35232,49934,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10650-9100 (LP)
1,12,49935,35229,35232,49934,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10650-9100 (SP)
1,11,49935,49816,49827,49934,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10650-9150 (LP)
1,12,49935,49816,49827,49934,2,99,2,0,0,2,0,0,0,0,0,NIFTY18JUN-10650-9150 (SP)
